fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2
2022-05-11T14:35:09Z,16.9,77,1020.2,19.6,154,SSE
2022-05-11T14:30:10Z,17.1,76,1020.2,19.1,150,SSE
2022-05-11T14:25:09Z,17.2,75,1020.2,18.2,151,SSE
2022-05-11T14:20:10Z,17.1,74,1020.2,19.1,152,SSE
2022-05-11T14:15:09Z,17,75,1020.1,18.9,154,SSE
2022-05-11T14:10:10Z,16.8,77,1020.1,18.2,152,SSE
2022-05-11T14:05:09Z,16.8,77,1020,20.4,160,SSE
2022-05-11T14:00:10Z,17,78,1020,18.7,153,SSE
2022-05-11T13:55:09Z,17.1,78,1019.9,18.1,149,SSE
2022-05-11T13:50:10Z,17,78,1019.8,18.2,151,SSE
2022-05-11T13:45:09Z,16.9,79,1019.8,19,151,SSE
2022-05-11T13:40:10Z,16.7,79,1019.7,17.1,151,SSE
2022-05-11T13:35:08Z,16.8,79,1019.7,19.6,156,SSE
2022-05-11T13:30:10Z,16.8,79,1019.6,20.5,161,SSE
2022-05-11T13:25:08Z,16.6,80,1019.6,19.7,165,SSE
2022-05-11T13:20:10Z,16.4,80,1019.6,17.2,162,SSE
2022-05-11T13:15:08Z,16.2,82,1019.7,15.3,165,SSE
2022-05-11T13:10:10Z,16.7,77,1019.6,13.6,178,S
2022-05-11T13:05:08Z,16.5,78,1019.6,11.9,177,S
2022-05-11T13:00:10Z,16.4,79,1019.7,11.6,178,S
2022-05-11T12:55:08Z,16.3,78,1019.6,11.7,180,S
2022-05-11T12:50:10Z,16.3,79,1019.6,11.8,184,S
2022-05-11T12:45:08Z,16.3,78,1019.6,10.5,180,S
2022-05-11T12:40:10Z,16.3,78,1019.6,10.7,177,S
2022-05-11T12:35:08Z,16.2,79,1019.6,12,182,S
2022-05-11T12:30:10Z,16,79,1019.6,11.1,179,S
2022-05-11T12:25:08Z,16,78,1019.6,12,179,S
2022-05-11T12:20:10Z,15.8,81,1019.5,11.7,183,S
2022-05-11T12:15:08Z,15.6,81,1019.5,12.1,185,S
2022-05-11T12:10:10Z,15.8,81,1019.5,12.8,188,S
2022-05-11T12:05:08Z,15.7,80,1019.5,12.3,187,S
2022-05-11T12:00:10Z,15.5,81,1019.4,11.8,187,S
2022-05-11T11:55:08Z,15.5,82,1019.4,10.7,186,S
2022-05-11T11:50:10Z,15.3,81,1019.4,11.5,186,S
2022-05-11T11:45:08Z,15.3,80,1019.4,13.5,184,S
2022-05-11T11:40:10Z,15.3,80,1019.4,13.1,176,S
2022-05-11T11:35:08Z,15.1,81,1019.3,12.5,180,S
2022-05-11T11:30:10Z,15.1,81,1019.3,12.4,186,S
2022-05-11T11:25:08Z,15,81,1019.2,11.2,182,S
2022-05-11T11:20:10Z,14.9,81,1019.2,11.1,187,S
2022-05-11T11:15:08Z,14.8,79,1019.2,11.1,181,S
2022-05-11T11:10:10Z,14.8,79,1019.2,12.2,186,S
2022-05-11T11:05:08Z,14.7,76,1019.1,11.9,184,S
2022-05-11T11:00:10Z,14.8,76,1019,12.7,184,S
2022-05-11T10:55:08Z,14.7,74,1019,13.8,181,S
2022-05-11T10:50:10Z,14.6,75,1019,12.6,181,S
2022-05-11T10:45:08Z,14.7,74,1018.9,13.2,187,S
2022-05-11T10:40:10Z,14.7,75,1018.9,13.7,182,S
2022-05-11T10:35:08Z,14.5,75,1018.8,11.3,189,S
2022-05-11T10:30:10Z,14.5,76,1018.8,11.7,191,S
2022-05-11T10:25:08Z,14.5,75,1018.7,13.6,200,SSW
2022-05-11T10:20:10Z,14.5,75,1018.7,12.5,190,S
2022-05-11T10:15:08Z,14.5,75,1018.7,12.7,191,S
2022-05-11T10:10:10Z,14.6,73,1018.6,14.3,193,SSW
2022-05-11T10:05:08Z,14.6,74,1018.6,12.1,187,S
2022-05-11T10:00:10Z,14.6,74,1018.5,13.1,186,S
2022-05-11T09:55:08Z,14.6,74,1018.4,14.1,188,S
2022-05-11T09:50:10Z,14.5,75,1018.4,13,191,S
2022-05-11T09:45:08Z,14.5,76,1018.4,13.7,200,SSW
2022-05-11T09:40:10Z,14.5,74,1018.4,13.1,198,SSW
2022-05-11T09:35:08Z,14.5,75,1018.4,13.3,198,SSW
2022-05-11T09:30:10Z,14.6,74,1018.3,13.2,196,SSW
2022-05-11T09:25:08Z,14.6,74,1018.3,14.1,196,SSW
2022-05-11T09:20:10Z,14.6,74,1018.3,13.9,198,SSW
2022-05-11T09:15:08Z,14.7,74,1018.3,13.3,196,SSW
2022-05-11T09:10:10Z,14.7,74,1018.3,13.3,195,SSW
2022-05-11T09:05:08Z,14.7,74,1018.3,15,198,SSW
2022-05-11T09:00:10Z,14.7,75,1018.2,14.1,200,SSW
2022-05-11T08:55:08Z,14.8,74,1018.1,14.4,196,SSW
2022-05-11T08:50:10Z,14.9,75,1018.1,13.6,194,SSW
2022-05-11T08:45:08Z,14.9,73,1018,12.9,194,SSW
2022-05-11T08:40:10Z,14.9,74,1017.9,13,193,SSW
2022-05-11T08:35:08Z,14.9,76,1017.9,13.2,194,SSW
2022-05-11T08:30:10Z,14.9,76,1017.9,13.2,191,S
2022-05-11T08:25:08Z,14.8,74,1017.9,12.9,193,SSW
2022-05-11T08:20:10Z,14.8,73,1017.9,12.4,187,S
2022-05-11T08:15:08Z,14.8,74,1017.9,11.9,187,S
2022-05-11T08:10:10Z,14.9,76,1017.9,11.4,189,S
2022-05-11T08:05:08Z,14.9,73,1017.8,11.4,192,SSW
2022-05-11T08:00:10Z,14.9,75,1017.8,14.2,190,S
2022-05-11T07:55:08Z,15,77,1017.8,12.9,188,S
2022-05-11T07:50:10Z,14.9,77,1017.8,12.5,189,S
2022-05-11T07:45:08Z,15.1,78,1017.8,13.1,188,S
2022-05-11T07:40:10Z,15.1,78,1017.9,13.6,193,SSW
2022-05-11T07:35:08Z,15.1,77,1018,12.6,189,S
2022-05-11T07:30:10Z,15.1,77,1017.9,13.7,192,SSW
2022-05-11T07:25:08Z,15.1,77,1017.9,12.4,189,S
2022-05-11T07:20:10Z,15.1,77,1017.9,13.1,194,SSW
2022-05-11T07:15:08Z,15.2,78,1017.9,13.8,200,SSW
2022-05-11T07:10:10Z,15.2,77,1018,11.8,200,SSW
2022-05-11T07:05:08Z,15.3,77,1017.9,12.1,197,SSW
2022-05-11T07:00:10Z,15.2,76,1017.9,13.1,199,SSW
2022-05-11T06:55:08Z,15.2,76,1018,13.9,193,SSW
2022-05-11T06:50:10Z,15.2,75,1018,12.8,200,SSW
2022-05-11T06:45:08Z,15.3,76,1018.1,13.2,198,SSW
2022-05-11T06:40:10Z,15.3,75,1018.1,11.9,202,SSW
2022-05-11T06:35:08Z,15.3,76,1018.1,12.9,198,SSW
2022-05-11T06:30:10Z,15.3,74,1018.2,12.6,194,SSW
2022-05-11T06:25:08Z,15.3,75,1018.1,13.5,197,SSW
2022-05-11T06:20:10Z,15.2,76,1018.2,12.3,198,SSW
2022-05-11T06:15:08Z,15.3,76,1018.3,13.9,204,SSW
2022-05-11T06:10:10Z,15.3,76,1018.3,14.1,205,SSW
2022-05-11T06:05:08Z,15.3,76,1018.3,13,198,SSW
2022-05-11T06:00:10Z,15.4,76,1018.2,13.3,201,SSW
2022-05-11T05:55:08Z,15.4,77,1018.1,13.1,199,SSW
2022-05-11T05:50:10Z,15.4,77,1018.1,11.9,197,SSW
2022-05-11T05:45:08Z,15.5,77,1018,12.1,194,SSW
2022-05-11T05:40:10Z,15.6,77,1018,11.8,192,SSW
2022-05-11T05:35:08Z,15.6,78,1018.1,11.5,195,SSW
2022-05-11T05:30:10Z,15.6,78,1018.1,11.7,196,SSW
2022-05-11T05:25:08Z,15.7,78,1018.1,11.4,198,SSW
2022-05-11T05:20:10Z,15.7,78,1018.3,13.2,201,SSW
2022-05-11T05:15:08Z,15.8,78,1018.4,13.2,206,SSW
2022-05-11T05:10:10Z,15.8,74,1018.4,11.5,200,SSW
2022-05-11T05:05:08Z,15.8,74,1018.5,12.3,200,SSW
2022-05-11T05:00:10Z,15.8,75,1018.4,13.5,205,SSW
2022-05-11T04:55:08Z,15.8,75,1018.3,12.9,198,SSW
2022-05-11T04:50:10Z,15.8,76,1018.3,13.3,200,SSW
2022-05-11T04:45:08Z,15.9,77,1018.2,13.8,193,SSW
2022-05-11T04:40:10Z,15.9,76,1018.1,11.9,190,S
2022-05-11T04:35:08Z,16,78,1018.1,12.2,192,SSW
2022-05-11T04:30:10Z,15.9,79,1018.1,11.8,188,S
2022-05-11T04:25:08Z,16,80,1018,10.9,182,S
2022-05-11T04:20:10Z,16,77,1018,11.9,189,S
2022-05-11T04:15:08Z,15.9,77,1017.9,10.7,193,SSW
2022-05-11T04:10:10Z,16,76,1017.9,12.9,197,SSW
2022-05-11T04:05:08Z,16,76,1018.1,11.3,188,S
2022-05-11T04:00:10Z,15.9,77,1018.1,12.5,192,SSW
2022-05-11T03:55:08Z,15.9,80,1018.2,11.5,194,SSW
2022-05-11T03:50:10Z,15.9,81,1018.3,12.6,197,SSW
2022-05-11T03:45:08Z,16,81,1018.3,12.4,197,SSW
2022-05-11T03:40:10Z,16.1,79,1018.4,13.6,200,SSW
2022-05-11T03:35:08Z,16.1,80,1018.4,15,203,SSW
2022-05-11T03:30:10Z,16.1,80,1018.4,14.7,209,SSW
2022-05-11T03:25:08Z,16,80,1018.3,14.2,206,SSW
2022-05-11T03:20:10Z,16.1,81,1018.2,13.6,200,SSW
2022-05-11T03:15:08Z,16.1,82,1018.1,13.8,202,SSW
2022-05-11T03:10:11Z,16.1,82,1018.1,13.6,201,SSW
2022-05-11T03:05:09Z,16,82,1018.1,13.5,197,SSW
2022-05-11T03:00:10Z,16,82,1018,12.9,201,SSW
2022-05-11T02:55:09Z,16,83,1017.9,12.3,200,SSW
2022-05-11T02:50:10Z,15.9,83,1017.8,11.7,200,SSW
2022-05-11T02:45:09Z,15.9,83,1017.8,11.3,193,SSW
2022-05-11T02:40:10Z,15.9,83,1017.9,12,199,SSW
2022-05-11T02:35:09Z,16,83,1018,11.7,199,SSW
2022-05-11T02:30:10Z,16,84,1017.9,10,198,SSW
2022-05-11T02:25:09Z,16.1,84,1017.9,10.6,197,SSW
2022-05-11T02:20:10Z,16,84,1017.9,11.7,194,SSW
2022-05-11T02:15:09Z,16.1,85,1017.8,12.6,199,SSW
2022-05-11T02:10:10Z,16.1,85,1017.7,12.2,195,SSW
2022-05-11T02:05:09Z,16.1,85,1017.7,11.2,196,SSW
2022-05-11T02:00:10Z,16.1,85,1017.8,11.1,191,S
2022-05-11T01:55:09Z,16.1,86,1017.9,10.7,191,S
2022-05-11T01:50:10Z,16.1,86,1017.9,10.6,189,S
2022-05-11T01:45:09Z,16.2,87,1018,10.3,188,S
2022-05-11T01:40:10Z,16.2,87,1018,10.4,190,S
2022-05-11T01:35:08Z,16.3,88,1018,8.9,186,S
2022-05-11T01:30:10Z,16.3,87,1017.9,9,185,S
2022-05-11T01:25:08Z,16.3,86,1017.7,9.3,181,S
2022-05-11T01:20:10Z,16.3,86,1017.7,8.5,179,S
2022-05-11T01:15:08Z,16.3,85,1017.6,7.4,176,S
2022-05-11T01:10:10Z,16.2,84,1017.6,6.8,169,S
2022-05-11T01:05:08Z,16.1,85,1017.5,6.7,158,SSE
2022-05-11T01:00:10Z,16.2,85,1017.4,6.4,155,SSE
2022-05-11T00:55:08Z,16.2,85,1017.3,6.9,157,SSE
2022-05-11T00:50:10Z,16.2,85,1017.2,7,146,SE
2022-05-11T00:45:08Z,16.3,84,1017.2,6.9,150,SSE
2022-05-11T00:40:10Z,16.3,83,1017.2,7.2,146,SE
2022-05-11T00:35:08Z,16.4,83,1017.1,8.2,141,SE
2022-05-11T00:30:10Z,16.4,84,1016.9,8.2,138,SE
2022-05-11T00:25:08Z,16.4,84,1016.9,7.5,142,SE
2022-05-11T00:20:10Z,16.4,83,1016.9,6.7,141,SE
2022-05-11T00:15:08Z,16.4,83,1016.8,7.2,142,SE
2022-05-11T00:10:10Z,16.4,81,1016.8,6.8,151,SSE
2022-05-11T00:05:08Z,16.4,81,1016.8,6.6,153,SSE
2022-05-11T00:00:10Z,16.4,80,1016.7,7.1,158,SSE
2022-05-10T23:55:08Z,16.5,81,1016.7,7.5,149,SSE
2022-05-10T23:50:10Z,16.5,80,1016.7,8.8,152,SSE
2022-05-10T23:45:08Z,16.6,81,1016.9,9.6,157,SSE
2022-05-10T23:40:10Z,16.6,80,1017,9.2,154,SSE
2022-05-10T23:35:08Z,16.5,80,1017,9.9,155,SSE
2022-05-10T23:30:10Z,16.5,82,1017,8.9,153,SSE
2022-05-10T23:25:08Z,16.5,83,1017.1,9.7,157,SSE
2022-05-10T23:20:10Z,16.5,83,1017.1,11.1,148,SSE
2022-05-10T23:15:08Z,16.4,84,1017.2,11.1,147,SSE
2022-05-10T23:10:10Z,16.3,87,1017.2,10.3,145,SE
2022-05-10T23:05:08Z,16.3,87,1017.2,10.4,151,SSE
2022-05-10T23:00:10Z,16.3,87,1017.3,10,155,SSE
2022-05-10T22:55:08Z,16.3,88,1017.4,8.8,147,SSE
2022-05-10T22:50:10Z,16.3,88,1017.4,11.9,156,SSE
2022-05-10T22:45:08Z,16.3,86,1017.4,9.4,168,SSE
2022-05-10T22:40:10Z,16.4,85,1017.4,8.8,158,SSE
2022-05-10T22:35:08Z,16.4,83,1017.4,7.8,167,SSE
2022-05-10T22:30:10Z,16.4,82,1017.4,7.2,184,S
2022-05-10T22:25:08Z,16.5,81,1017.4,8.1,183,S
2022-05-10T22:20:10Z,16.5,82,1017.5,8.1,188,S
2022-05-10T22:15:08Z,16.5,82,1017.5,8.8,182,S
2022-05-10T22:10:10Z,16.5,82,1017.4,8.8,182,S
2022-05-10T22:05:08Z,16.5,82,1017.4,9.2,173,S
2022-05-10T22:00:10Z,16.6,83,1017.5,9,176,S
2022-05-10T21:55:08Z,16.6,82,1017.5,10.1,176,S
2022-05-10T21:50:10Z,16.5,80,1017.4,8.4,190,S
2022-05-10T21:45:08Z,16.5,80,1017.4,8.5,192,SSW
2022-05-10T21:40:10Z,16.5,80,1017.4,8.7,185,S
2022-05-10T21:35:08Z,16.6,80,1017.4,7.6,186,S
2022-05-10T21:30:10Z,16.5,79,1017.3,8.1,177,S
2022-05-10T21:25:08Z,16.4,79,1017.3,7.5,176,S
2022-05-10T21:20:10Z,16.5,80,1017.2,7.5,179,S
2022-05-10T21:15:08Z,16.4,80,1017.4,8,171,S
2022-05-10T21:10:10Z,16.4,80,1017.4,8.1,167,SSE
2022-05-10T21:05:08Z,16.4,79,1017.4,8.3,164,SSE
2022-05-10T21:00:10Z,16.4,78,1017.4,9.2,173,S
2022-05-10T20:55:08Z,16.4,78,1017.5,8.6,176,S
2022-05-10T20:50:10Z,16.4,79,1017.5,8.6,184,S
2022-05-10T20:45:08Z,16.4,79,1017.5,10.3,182,S
2022-05-10T20:40:10Z,16.4,80,1017.5,10.7,179,S
2022-05-10T20:35:08Z,16.4,80,1017.4,11.1,178,S
2022-05-10T20:30:10Z,16.4,80,1017.4,10.3,180,S
2022-05-10T20:25:08Z,16.4,80,1017.3,11.2,173,S
2022-05-10T20:20:10Z,16.5,81,1017.3,10.7,177,S
2022-05-10T20:15:08Z,16.5,81,1017.3,11.1,179,S
2022-05-10T20:10:10Z,16.5,81,1017.2,12,169,S
2022-05-10T20:05:08Z,16.5,80,1017.2,11.5,165,SSE
2022-05-10T20:00:10Z,16.6,81,1017.2,10,171,S
2022-05-10T19:55:08Z,16.6,82,1017.3,9.9,178,S
2022-05-10T19:50:10Z,16.6,81,1017.3,10.8,171,S
2022-05-10T19:45:08Z,16.7,81,1017.2,11.4,169,S
2022-05-10T19:40:10Z,16.7,80,1017.1,9.4,169,S
2022-05-10T19:35:08Z,16.7,78,1017.1,9.2,166,SSE
2022-05-10T19:30:10Z,16.8,79,1017.1,8.6,156,SSE
2022-05-10T19:25:08Z,16.8,78,1017,8.3,158,SSE
2022-05-10T19:20:10Z,16.8,77,1017,8.1,160,SSE
2022-05-10T19:15:08Z,16.8,77,1017.1,8.5,160,SSE
2022-05-10T19:10:10Z,16.8,77,1017.1,9.8,161,SSE
2022-05-10T19:05:08Z,16.8,76,1017.1,8.9,163,SSE
2022-05-10T19:00:10Z,16.8,77,1017.1,9.1,160,SSE
2022-05-10T18:55:08Z,16.8,78,1017.1,8.9,157,SSE
2022-05-10T18:50:10Z,16.8,78,1017,9.3,157,SSE
2022-05-10T18:45:08Z,16.8,77,1016.9,8.8,165,SSE
2022-05-10T18:40:10Z,16.8,77,1016.8,9.3,168,SSE
2022-05-10T18:35:08Z,16.8,77,1016.7,8.8,167,SSE
2022-05-10T18:30:10Z,16.8,77,1016.6,8.6,177,S
2022-05-10T18:25:08Z,16.8,78,1016.5,8.7,177,S
2022-05-10T18:20:10Z,16.8,79,1016.4,10.5,176,S
2022-05-10T18:15:08Z,16.9,79,1016.4,11.2,173,S
2022-05-10T18:10:10Z,16.9,79,1016.3,10.9,175,S
2022-05-10T18:05:08Z,16.9,79,1016.3,11.6,173,S
2022-05-10T18:00:10Z,16.9,80,1016.4,12.2,172,S
2022-05-10T17:55:08Z,16.9,80,1016.4,10.9,172,S
2022-05-10T17:50:10Z,16.9,79,1016.4,11.6,169,S
2022-05-10T17:45:08Z,17,78,1016.5,10.1,175,S
2022-05-10T17:40:10Z,17.1,78,1016.5,9.2,171,S
2022-05-10T17:35:08Z,17.2,78,1016.4,10.2,172,S
2022-05-10T17:30:10Z,17.3,78,1016.4,10.8,167,SSE
2022-05-10T17:25:08Z,17.3,79,1016.3,11.1,166,SSE
2022-05-10T17:20:10Z,17.2,80,1016.2,10.3,162,SSE
2022-05-10T17:15:08Z,17.2,80,1016.2,11,168,SSE
2022-05-10T17:10:10Z,17.1,80,1016.3,11.8,165,SSE
2022-05-10T17:05:08Z,17.2,81,1016.5,10.8,157,SSE
2022-05-10T17:00:10Z,17.2,81,1016.8,10.4,146,SE
2022-05-10T16:55:08Z,17.2,82,1016.9,10.4,144,SE
2022-05-10T16:50:10Z,17,82,1017,9,145,SE
2022-05-10T16:45:08Z,17,83,1017,9.4,135,SE
2022-05-10T16:40:10Z,16.9,83,1017,8.5,135,SE
2022-05-10T16:35:08Z,17,83,1017,9.6,131,SE
2022-05-10T16:30:10Z,17.1,84,1017,9.9,132,SE
2022-05-10T16:25:08Z,17.3,83,1016.9,10.3,138,SE
2022-05-10T16:20:10Z,17.3,84,1016.9,10.5,137,SE
2022-05-10T16:15:08Z,17.5,83,1016.9,11.5,150,SSE
2022-05-10T16:10:10Z,17.8,82,1016.8,10.8,147,SSE
2022-05-10T16:05:08Z,17.8,82,1016.9,10.8,143,SE
2022-05-10T16:00:10Z,17.6,80,1017,8.9,134,SE
2022-05-10T15:55:08Z,17.7,81,1017.1,9.2,137,SE
2022-05-10T15:50:10Z,17.6,83,1017.3,9.6,140,SE
2022-05-10T15:45:08Z,17.5,83,1017.3,9.5,141,SE
2022-05-10T15:40:10Z,17.4,83,1017.4,9.9,140,SE
2022-05-10T15:35:09Z,17.6,83,1017.5,10,141,SE
2022-05-10T15:30:10Z,17.8,83,1017.5,10.1,141,SE
2022-05-10T15:25:09Z,18,83,1017.5,10,145,SE
2022-05-10T15:20:10Z,18.1,83,1017.5,10.2,144,SE
2022-05-10T15:15:09Z,18.2,82,1017.6,9.5,142,SE
2022-05-10T15:10:10Z,18,84,1017.5,8.8,150,SSE
2022-05-10T15:05:09Z,17.6,85,1017.5,10.2,148,SSE
2022-05-10T15:00:10Z,17.4,86,1017.4,10.5,150,SSE
2022-05-10T14:55:09Z,17.4,87,1017.4,11.1,150,SSE
2022-05-10T14:50:10Z,17.5,86,1017.5,10.1,152,SSE
2022-05-10T14:45:09Z,17.5,86,1017.5,9.7,151,SSE
2022-05-10T14:40:10Z,17.5,85,1017.5,10.4,145,SE
2022-05-10T14:35:09Z,17.6,86,1017.6,10.4,147,SSE
2022-05-10T14:30:10Z,17.5,86,1017.6,10.2,151,SSE
2022-05-10T14:25:08Z,17.5,87,1017.6,9.7,151,SSE
2022-05-10T14:20:10Z,17.4,87,1017.7,10.3,150,SSE
2022-05-10T14:15:08Z,17.3,88,1017.8,9.8,151,SSE
2022-05-10T14:10:10Z,17.3,88,1017.8,9.7,155,SSE
2022-05-10T14:05:08Z,17.3,88,1017.8,9.2,152,SSE
2022-05-10T14:00:10Z,17.3,88,1017.8,8.7,143,SE
2022-05-10T13:55:08Z,17.3,88,1017.8,8.7,142,SE
2022-05-10T13:50:10Z,17.3,88,1017.9,9,141,SE
2022-05-10T13:45:08Z,17.2,88,1018,7.9,143,SE
